user_key,customer_unique_id,first_order_date,customer_state,customer_city
6069,100bf2da12cc1fd1b556507aa87bf3a1,2017-03-18 11:47:37,MS,campo grande
6070,100c16773ccce2e9ccf882553e806345,2017-09-27 10:47:49,PR,cascavel
6071,100c337ea66f559d930d3c8816270594,2018-04-09 22:47:50,MG,belo horizonte
6072,100d08e468b4c7427787b5db91042d67,2018-05-21 19:12:26,SP,maua
6073,100d7e5658eaabaa8ee218c572a46fdb,2017-08-02 14:18:17,PR,colonia vitoria
6074,100e4838d0bc624505f1e8d87294ac69,2018-01-29 18:40:56,DF,brasilia
6075,100f3fb69e4bae09e66c1b5031ca2d42,2018-04-07 15:01:23,MG,uberlandia
6076,100f480d33281b45b97c07395968e56c,2017-09-24 15:03:45,ES,guarapari
6077,10101a131c76b6e2e28b5856cf1cf736,2017-06-29 06:36:24,RJ,rio de janeiro
6078,10117b5de5f5a438af572fce7b0639c6,2018-03-15 15:54:57,BA,salvador
6079,10122df9c71237847609154c0cdbf5ce,2018-01-06 07:49:02,PR,curitiba
6080,1013194e8e0710a463933a1b01e9dbc3,2017-09-16 23:49:24,SP,sao paulo
6081,101375bf617fd60c9eee42f98d9a73d6,2018-08-25 20:59:18,SP,sao paulo
6082,1013ec0cea79cc2fb72d78c6d31aa257,2017-05-31 17:47:09,RJ,rio de janeiro
6083,1014864fdce7428f39493d675751d52b,2018-04-18 18:34:15,SP,amparo
6084,1014c21e54146e39e1d5ad9ac04f13c9,2017-11-27 15:11:57,SP,rio claro
6085,1014d15c8d8c55d94f4c7e7f0d46c4ac,2018-02-24 18:17:32,PR,palmas
6086,1014f90d8a2b105b55da659d50f73625,2018-01-01 02:48:41,AL,maceio
6087,1015173479527a15ccb63606a74f404e,2017-09-04 14:51:24,ES,nova venecia
6088,1016f617c9252331c7de150155a790d9,2018-04-10 20:24:58,MT,itauba
6089,1016fdb943a9d972e1feb76f053b3535,2018-04-28 11:33:59,SP,barueri
6090,101732d08cdaa0fe2b7712b4b03311b3,2018-03-06 16:03:17,CE,jucas
6091,10173afeb5a938917553c2cbdabf238a,2017-03-19 20:10:54,SP,sao paulo
6092,1017d22cbb7599ffa7831e6dbd53865d,2018-05-10 16:19:07,SP,nuporanga
6093,101810d5a28d9391b52c5c2bc3dfab08,2017-10-04 10:26:37,SP,ibira
6094,1018b57cedbb88d33ba94c906d05ea15,2017-10-30 10:42:16,SP,sao paulo
6095,101968800abfdd1b81ae25d804eadafb,2017-02-06 15:33:57,SP,presidente bernardes
6096,1019a3cbbe007947ff736c7f257644e1,2018-04-24 15:30:24,MT,cuiaba
6097,1019ed18792a025e05472c55766c34a0,2017-06-27 11:58:13,SP,sao paulo
6098,1019f17ffe34ffa1ef0c3a3ffba76ba2,2018-04-16 23:10:09,MG,juiz de fora
6099,101a2f783757ae1f64ad05a4cea0548a,2018-04-05 07:46:20,PR,bituruna
6100,101a6f4e90d0de5d7690808f5be8bd44,2017-04-19 15:42:32,SP,itu
6101,101b821e4487abb779ff92de7b7f6457,2017-08-13 22:22:11,SP,sao paulo
6102,101c4f3a8d05e210924b56609b8497af,2017-08-16 16:29:31,SP,sao paulo
6103,101cdd478ab65cbf3438c8d6f2fb5507,2017-10-22 18:24:56,RJ,macae
6104,101d2a28e8392e031e603a758777f4f2,2018-05-09 11:26:54,SE,carmopolis
6105,101e0b7303b708b2499c34ae43e3793b,2018-01-22 21:18:23,RS,capao da canoa
6106,101f3bb690a78f1175e0fb48ace954c0,2018-07-31 18:50:26,RJ,rio de janeiro
6107,101ff0513ba9e400909e3b25d8a6b500,2017-05-11 23:24:53,SC,florianopolis
6108,102059267b4ebc0e688b548d7dce5da7,2017-10-14 17:03:38,RS,caxias do sul
6109,10207cef2c51234f70b823dcc00d6cf8,2018-07-31 10:48:20,SP,santos
6110,1020912bed1cd8b8e0670800229722a7,2018-01-03 09:40:47,SP,itapira
6111,1022c674e52fec08cf888ab42abdccae,2018-03-10 09:30:58,SP,sao paulo
6112,10239d0c1462fbd020dd0157a5b30b2d,2017-06-25 01:01:22,SP,santos
6113,10246c1deb72f0dac263516219a06bd4,2018-01-25 17:18:26,MG,belo horizonte
6114,1024c5cd62d38352351e537638162793,2018-01-13 09:31:19,PA,belem
6115,1024d89da874e3e84179752404838ab0,2017-08-11 17:43:46,PR,curitiba
6116,102592d98b12c6656e777e602d0b4474,2017-02-28 12:49:50,RJ,rio de janeiro
6117,102597f79f0e858d997fb7cb208a3b56,2017-11-27 01:09:46,SP,sao paulo
6118,1025bf870ecc9804564c89a9607c23c8,2017-04-21 18:45:52,SP,sao paulo
6119,1026dd3852ab2d324532fef99370a487,2017-12-11 23:17:36,RJ,sao joao de meriti
6120,1027050edba8a0c71e1d0d3fcb2ca809,2017-07-12 13:27:14,BA,salvador
6121,10276d60d5486cb3e368bfa68c5351d3,2018-02-28 10:21:31,MS,chapadao do sul
6122,1028ab5aecbcdfe221a761830f0f8f24,2017-12-01 16:26:45,MG,itabira
6123,1028ef16198c82d91d6dbc514ae00953,2017-02-23 13:17:03,PR,campo largo
6124,102934b9e265fbe945a5ca9403487612,2017-06-29 07:53:56,SP,araraquara
6125,1029c9af0ba3fa1769ae5c879c6fcb35,2017-11-25 14:33:53,SP,cotia
6126,102b76b7647af97adce4cc31b883ec5b,2017-11-24 21:33:29,SP,sao paulo
6127,102da970e022898310b5658dfe6932cb,2018-01-04 15:06:03,RS,venancio aires
6128,102dd31ab68cc7c43e9de66ad9491184,2018-08-19 17:20:11,SP,mogi-guacu
6129,102e85d501734c4d2516467c5338c29d,2017-11-10 11:38:04,RJ,niteroi
6130,102ede583b4c21f958423ea7f91d3b87,2017-11-06 13:33:47,MG,caldas
6131,1031b4c595b1b2c204ec6d95d4008af0,2017-06-11 12:37:59,PR,terra roxa
6132,1033c72c41b1e8f0ed67a793ea8d8501,2017-04-18 23:11:46,SP,osasco
6133,1033eef37a760a832f9b2332ce23fdc5,2017-09-06 16:10:51,SP,sao paulo
6134,1033ef00990979a963a8e94c31ded33a,2017-12-01 12:16:42,SP,sao paulo
6135,1034547ce8ea9e60577ea5ee141894f3,2018-02-18 17:44:41,SC,joinville
6136,1034cbfdf32b07dbd3ab977811bca086,2017-03-02 14:10:27,SP,lins
6137,10350b4179fab754ccf7d22dc5cda91b,2017-08-30 14:00:31,RJ,rio de janeiro
6138,10351fa9e690ca750568e3c19978d69e,2018-05-18 20:01:41,RJ,sao goncalo
6139,10358da89f6d391c6e8971ed1a23bdd7,2018-03-12 09:53:42,MG,belo horizonte
6140,103618505393998f2192cb78f7bab338,2017-08-11 17:40:19,RS,santo augusto
6141,1037ee8f97dd4241edf738269f1c470d,2017-01-24 16:58:46,SP,santa cruz do rio pardo
6142,103838ffc9a90c22e78aae22c57b7f2e,2018-08-14 11:31:09,SP,sao bernardo do campo
6143,10384cd4834060c067f54572a085ac8c,2018-03-30 20:45:52,SP,sao bernardo do campo
6144,103872c9789ad09742c6f03c1498b433,2018-07-19 16:23:55,RN,parnamirim
6145,10392a29f932eb4ba6c6483ce413efd1,2017-10-18 08:47:45,ES,colatina
6146,103959ce5278c1fa13443b583c90a704,2018-02-17 16:22:34,PR,sao jose dos pinhais
6147,103c1ec67848487f0c2e852f138e08c0,2018-07-19 20:37:53,BA,rodelas
6148,103d433edbba5e1aa063bebf741e07f5,2017-06-22 13:35:18,MG,belo horizonte
6149,103d44c0c5139f1199f1c9e319b922c8,2018-08-09 09:35:54,RJ,macae
6150,103d84bb2976d228f12366cdce69da76,2018-06-16 21:16:56,SP,diadema
6151,103dd5f651eb6f041d6ae421639cc5b2,2018-02-05 17:18:43,SC,cacador
6152,103f55ed7f4926c31a68ad8fab284071,2017-02-28 10:15:13,RN,currais novos
6153,103f81618f827e446003cc66e8f3bf24,2017-07-12 23:57:42,PR,curitiba
6154,103fae9c95f5c4d4fd7a3b7a277b527a,2018-03-12 13:09:15,RS,panambi
6155,103fc8a5e3170bbe027aab9a3b92727c,2017-12-04 21:59:19,SC,guaramirim
6156,10407092f5176bba9e4e177520beb938,2017-08-22 13:05:39,SP,juquitiba
6157,10407344bb5d7f2c0f855f00aa03a256,2017-11-09 11:27:30,SP,guarulhos
6158,1041688b50cfd8ef6df6086a1746a30c,2018-01-10 11:13:06,RJ,petropolis
6159,1041984947244b4e40b8582d864190b2,2018-05-04 23:20:54,SP,santos
6160,1042695d11a5cd4a60789cf9bbd052a8,2017-11-24 19:28:28,SP,cravinhos
6161,1043fbaf55d6cf95139a3601c30bce48,2017-12-24 13:55:11,MG,belo horizonte
6162,10441388cc7d51b7348003037ce70bd2,2017-11-08 15:35:42,PE,recife
6163,104443b0276cbdf0b12dd08935b861af,2018-01-17 17:39:58,PR,curitiba
6164,104559c8ce3bb2a65396cced3256e9c5,2017-10-07 11:00:13,SP,sao paulo
6165,1048bfc5f32f7cd7ac2b4f4e3cbc3e26,2018-03-12 23:21:44,SP,sao paulo
6166,10491105a622d97644e056491929b67a,2018-02-20 14:47:35,PR,santo antonio da platina
6167,104ae9a43b6e639f45bd5e3bc19210f3,2018-08-19 20:54:41,MG,barbacena
6168,104b15d37c662bd9e98eb83cd123f892,2018-06-13 12:48:42,SP,pirassununga
6169,104bdb7e6a6cdceaa88c3ea5fa6b2b93,2017-04-12 08:35:12,SP,valinhos
6170,104bf655bf50ee72770d78ef753d4c62,2018-01-22 08:16:50,SP,sao paulo
6171,104c0dd86a6ff7f2dd9aa0d4e2a5411b,2018-04-06 12:25:07,SP,osasco
6172,104c534e8a01fdeee26f2f3f68109542,2018-02-21 13:01:11,MG,uberlandia
6173,104c5f67acb03a1751fe8dc0cfb66833,2018-08-11 00:34:38,SP,santos
6174,104d7176a59fd82e3c447072c40141d7,2018-04-01 12:31:35,SP,santo andre
6175,104db57722138cf0f74966b43030a0dd,2018-05-09 12:30:16,SC,gaspar
6176,104e6031bebec912a487da1488687942,2018-08-11 21:48:41,SP,sao paulo
6177,104ecbdcb645f2c124125cf58db3051d,2018-01-07 16:58:20,PE,recife
6178,104f7393b136186670b805468fbeeac3,2017-07-08 12:23:36,PR,curitiba
6179,104f7bce53ef8849380284854fd16bc8,2017-11-29 23:42:52,MG,itabira
6180,104f7e16c7b3c8593171ed1a1635a792,2017-04-28 16:26:51,SP,campinas
6181,104fa0c0090d3bc37b3b6131b690e9ab,2018-03-21 13:09:40,PE,recife
6182,104ffa1d4881f8e36d50f80319f7400b,2018-04-20 15:31:00,MG,sao joao das missoes
6183,1050942dac3cb20798375bca2452e851,2018-04-02 09:21:17,SP,osasco
6184,1050cefaf509595442d35fbaf4c5b92f,2017-10-03 16:03:14,BA,itubera
6185,10520c7284568bbf47901ffe4fac680e,2018-05-02 19:34:10,CE,fortaleza
6186,105386e05405db999b39121700b6be71,2018-08-03 18:21:50,SP,sao paulo
6187,1053dbc311c0130e6f1b88bcbcc7ed65,2017-03-21 10:22:53,MG,divinopolis
6188,1053f67b98927ed3b841a229503ea060,2017-05-02 23:03:56,RJ,araruama
6189,10543702272713afb6d70e53d48237cc,2017-02-26 14:26:14,SP,sao paulo
6190,105761d95a7439fca09ab5f4c5f535b8,2018-03-05 17:09:46,SP,socorro
6191,1057d4001c0de06ea742f7f99aab6677,2017-11-23 20:21:40,MG,paraisopolis
6192,1057f54639afe5be6643510edd1b9b84,2017-03-30 21:09:23,SP,jau
6193,1057fd6817f767701286354dbebef40e,2018-01-27 16:44:41,ES,serra
6194,1058b6fc88985f43145ba22a83a00cdb,2017-08-27 17:51:48,RJ,niteroi
6195,105b3545df1ec6973a1af5e1654242ec,2017-11-24 13:08:44,RJ,rio de janeiro
6196,105b90bd13985a707ab2cc4567cb7c58,2017-11-04 14:07:11,PE,ipojuca
6197,105be9ad12efa2f0da3cbddb9a40f6cb,2018-01-06 19:07:19,RS,alvorada
6198,105c24b5a1b794caa603efdcdd849a39,2017-07-05 00:51:58,MA,sao luis
6199,105d32c5e369fd40105cc2fddb470d0f,2017-11-27 21:08:35,RJ,niteroi
6200,105de65c9664802b116bce00da47b9a4,2017-12-18 14:00:47,SP,ribeirao pires
6201,105e25b71da608ff7ce69c4a3ae328ad,2018-04-29 15:17:48,RJ,macae
6202,105e4e021d64daefffa74f4630107f3d,2018-05-08 17:26:45,PR,loanda
6203,105e7ec4dda85b9f52a2251080809e22,2018-07-25 08:35:12,SP,sao paulo
6204,105f8a4a0419fbee2eef2a0d25e6eeac,2018-03-05 14:04:48,SP,santo andre
6205,106049bb23586f3855bf62c1b380cae1,2018-03-12 16:40:00,SP,santana de parnaiba
6206,106106992030e0d83e6f1bc9d4054070,2017-05-18 20:59:24,MG,belo horizonte
6207,106160f93a08c796a79ec8239ea7c76b,2018-07-11 09:20:53,SP,cordeiropolis
6208,1062069afa25a490f187737cf2768253,2018-07-03 09:03:34,CE,taua
6209,1062922ff74853417e6f85ad68833a56,2017-08-01 16:53:35,SC,otacilio costa
6210,10669e874b7ddaab97d6d539578576d7,2017-05-09 11:48:37,PE,camaragibe
6211,10672cde9b97aefe328cc97e4cb711ed,2018-06-29 09:48:23,SP,mongagua
6212,10674cc49bd68773d186d496d8ed071d,2017-10-24 10:44:15,SP,sao jose do rio preto
6213,1068107e93cbef52ffa28f43759f8779,2018-01-30 08:20:41,MG,juiz de fora
6214,1068cc67ce615ce1bdc2636466448f14,2018-04-14 18:14:02,RS,gravatai
6215,106abb15071cec3557f8cd3b89384e99,2018-03-29 14:24:24,MG,contagem
6216,106b48bf15a9b6bc982c2ee071bb4890,2018-02-19 20:41:32,SP,sao paulo
6217,106b8aab99a48f461bc17b52f43d0204,2018-04-06 19:15:26,PA,santarem
6218,106cfa9587e89158ef37ff1cda4072f6,2018-04-25 17:13:58,PR,maringa
6219,106d23b2827e8be3f52d99b11db0863c,2018-05-15 21:02:13,MG,belo horizonte
6220,106d945c09d13252cfcef55e420ab8aa,2017-09-05 12:28:03,RJ,rio de janeiro
6221,106daf23761c4a8426c2cc28d75fb342,2018-07-24 16:11:50,PR,cianorte
6222,106db6ecd96194a8a17ff720035b3fcb,2018-03-03 11:34:12,BA,inhambupe
6223,106e0497270dd197f3911ddfd9251552,2017-04-06 10:25:15,RJ,rio de janeiro
6224,106f4773e01af29c551f2906583a4bfd,2017-08-04 14:17:36,MS,campo grande
6225,106f5af6a07fcfbdd30d0b9dc7c31195,2018-01-13 20:58:46,SP,aguas de sao pedro
6226,106fc159590d2e39a532f3f56259df49,2017-12-05 14:10:07,SP,sao paulo
6227,1072ae2c72ba8bf3dd07ccd5379d7e30,2018-02-07 07:31:21,SP,paulinia
6228,1072e72714f638038941ab2264f9f9d0,2018-02-12 18:35:14,BA,camacari
6229,1073528f48c54d7e185df57a6ee88448,2017-04-21 00:11:35,SE,estancia
6230,10748979aef0138c15ba47e04fa1b969,2017-12-02 18:50:34,RJ,papucaia
6231,10752aee51d3c85451fd2968070a3bf6,2018-06-19 13:42:10,SP,sao bernardo do campo
6232,1076784f68ba28d0a95a0397c9b90805,2017-11-24 20:47:02,RJ,rio de janeiro
6233,1076879cc2d46bfe7dd195cb9efa854f,2018-02-13 20:17:29,RJ,rio de janeiro
6234,1077150be9a3addfe85f0b44a1497c89,2017-05-08 09:25:02,SP,franca
6235,1077b81a9864eda12e553f91e27a6f1f,2017-10-08 10:19:15,RJ,volta redonda
6236,10781139baee5b4ca3d36d419b870204,2017-11-10 12:30:18,SP,sao paulo
6237,107851be4cbb441fdb45ffadcbc691f7,2018-08-24 14:24:45,SP,itu
6238,1078e94cf34616919e3edd12a8d8dd2a,2017-11-30 15:08:04,SP,osasco
6239,107a6e9af3fd6f928fdf4efee9302277,2017-08-06 21:17:06,CE,limoeiro do norte
6240,107a95f27c0e75b8205a29fa85e8112e,2018-05-20 17:05:11,SP,taboao da serra
6241,107add80de9ce0b6a544e96ea189c2dd,2018-06-25 16:15:24,SP,sao paulo
6242,107c5f3730a3c5344cbe1d0f7ec1423e,2018-05-18 21:20:36,SP,sao paulo
6243,107d122d467cf7c3225261447ad11f2e,2018-01-20 22:18:20,SP,sao paulo
6244,107d73ad18c0506259f10b6d3cacca6c,2018-02-04 18:31:25,SP,barueri
6245,107dbaa46d8a4eb01852f802a71acfa2,2018-04-03 15:39:58,MG,uberaba
6246,107df8fcfe13d1a58006f0a11dc7522c,2018-08-04 21:12:12,SP,sao paulo
6247,107dff7bfb8b899a3f93872109acbe06,2018-01-04 21:27:37,SP,sao paulo
6248,107e6259485efac66428a56f10801f4f,2018-03-24 22:16:10,SP,piracicaba
6249,107f488b239b8c98acfc78dfc41d8c13,2018-01-29 21:17:46,RO,alta floresta d'oeste
6250,107f4a8b2a16c8956b93cea0208efb95,2018-07-08 13:03:17,SP,sao paulo
6251,10802ca4d040d1050857e990f25f32c9,2018-05-11 18:50:21,RJ,rio de janeiro
6252,10810e1502919643ac84fcc65284fb43,2018-03-05 19:16:15,MA,sao luis
6253,10811ce4adce690edaf95b2e8eb3845a,2018-03-06 09:06:58,SP,sao paulo
6254,10815c4e3a5862c07434b7b16b8af8a2,2018-01-12 14:10:25,RJ,rio de janeiro
6255,10837ec2278f48b91274e961ee27e699,2017-09-10 09:49:07,CE,solonopole
6256,1083cd23c22786812a0743ba4bdecd31,2017-06-11 10:43:14,MG,belo horizonte
6257,1084032433fca5dbe35ac72bd2e83584,2018-04-11 09:08:40,MG,vespasiano
6258,10848dcd8f3dcfe4f7de0b6e301f10d7,2018-06-20 10:32:50,SP,sao paulo
6259,10857eac17ae63c78ec6eec1b63e5a22,2018-02-09 21:42:49,RS,porto alegre
6260,1085f6b722fc9b27136d022ba46e1d72,2018-04-05 12:39:26,SP,sao paulo
6261,10867a902e32dd54061b2cda9c55b0b6,2018-02-26 14:18:53,MG,tres coracoes
6262,1086f69979cdfc95d0f48720b6448a54,2018-05-04 13:42:06,MG,monte siao
6263,108a66846771910748a726a8073ee888,2018-07-12 10:27:03,MG,turmalina
6264,108a6b4a2280331533fa05382ad4c3de,2017-10-05 20:51:52,MG,santo antonio do monte
6265,108a7d8996b4298ae1a7f5b0653e613f,2017-11-17 15:31:21,SE,aracaju
6266,108b1a74b02d1e998850c39d7a7e9150,2018-05-05 13:36:10,SC,blumenau
6267,108c10f28afef3e87de5cc5ee055cc8e,2017-03-03 19:47:15,SC,capinzal
6268,108e63f3c5e4e864bde7ff1916f5e92a,2018-02-15 19:18:10,RJ,rio de janeiro
6269,108efcbb51b11a23a3b93c39584017b4,2018-01-09 15:42:08,MG,belo horizonte
6270,108f924d058105b1232afffeb8649b89,2018-05-07 21:41:24,SP,suzano
6271,10903bb91fbe71e98f0c18940fddac03,2018-05-20 14:52:56,SP,sertaozinho
6272,1090fe4c57ea2a018b442a61d09b3e95,2018-05-25 01:51:58,ES,vila velha
6273,10913bf4708bbb2f0db21f5ed224c24f,2017-05-14 16:08:22,SP,sao bernardo do campo
6274,10919da10fd0f46b4c9e79cf757d8a09,2018-07-04 20:09:40,PR,londrina
6275,10923ada24ae41184d052c8ba1a301f5,2018-02-18 11:05:37,PB,joao pessoa
6276,10932073de3cfc114c1e40ce68bf67a4,2018-01-29 09:00:30,PE,belo jardim
6277,10936b5134f21f582fbc02f383d76572,2017-03-29 23:16:20,GO,jatai
6278,10949d619a29c56e7e370997a2603555,2018-05-22 20:21:55,PE,caruaru
6279,1094f6f3c038a79b09734d958228d42e,2018-04-22 19:38:56,SP,embu das artes
6280,1095295449892204c366ea4e0f78c6de,2017-12-25 10:41:30,MG,conceicao da aparecida
6281,10954d17b6a7747b1075f867ea7788fa,2017-04-14 21:01:15,SP,hortolandia
6282,10964dddd89c3cfa2d985eec1c519870,2017-02-02 11:40:32,RS,carazinho
6283,1096832553de16636aad419a4b376258,2017-09-16 21:20:47,SP,botucatu
6284,10970b05ac4e0bc0b8d1709eb3dd378f,2017-05-02 20:05:26,PI,parnaiba
6285,1097546f28572d77f622b106a224f1d3,2018-08-01 10:08:58,ES,cariacica
6286,1098a76a6dfe7d525b51ddd8903d3248,2018-01-22 22:39:42,RS,pelotas
6287,1098d1250d5bdf8bfc6a83f26494067c,2017-03-04 08:04:47,SP,bertioga
6288,109910199a707cb5e88edf22720c8d97,2018-05-02 11:44:14,SP,santo andre
6289,109971a30c3389386a20317f9404f0f8,2017-11-30 20:18:51,SP,sao bernardo do campo
6290,109a7151c235f2772b649fb4be10032a,2017-11-25 23:37:21,RJ,rio de janeiro
6291,109ab99aff49bf7f00685f899b13c2e0,2017-12-20 16:02:57,BA,salvador
6292,109b305f2dcafa414eaaf922455163ab,2017-12-06 10:37:40,SP,cotia
6293,109b34b50e7af89735401382bfa2bf81,2018-05-03 20:27:20,SP,maua
6294,109bcefca23471289951ceed99c55521,2017-12-04 15:51:42,ES,vitoria
6295,109c0aea81864dae8cf00c471e72779a,2018-06-04 21:49:36,MG,alvinopolis
6296,109c0f2526129329137522a791ea8170,2018-04-16 20:20:19,GO,goiania
6297,109c2ebf3006665109fa85a3050c9e44,2017-11-11 17:39:53,SP,sao jose dos campos
6298,109c7f4218856d932b95015a6cfecf57,2018-07-21 10:39:29,SP,sao paulo
6299,109d254fcd1889f22aab6e6f070ae66b,2017-05-02 07:55:06,SP,presidente prudente
6300,109ddcfae0cdcc4b8ec01120ddbd02fe,2018-04-23 11:36:01,RJ,resende
6301,109e7a34b12496c349db4ab65883d0b9,2017-12-04 12:20:32,RJ,rio de janeiro
6302,109ee69499d4bd216b76e739256d1275,2018-06-23 22:38:49,SP,sao paulo
6303,109f3d7b91c8b80d6eae8b173247006d,2017-05-08 15:09:43,SP,santos
6304,109fec7491de21b910f45c6369b0e0d8,2018-07-21 21:56:43,SP,piracicaba
6305,10a019fa89b5f15af81109bbbd7b02f3,2018-01-09 08:29:41,RS,vanini
6306,10a06eb92c48f258502558668073e0ac,2018-05-20 12:29:24,SP,sao jose do rio pardo
6307,10a1917a9db133c752a9457150af259b,2017-06-11 14:33:01,RJ,rio de janeiro
6308,10a1ad3ff5f9d18ae0ee0f0a2d6d74b1,2017-06-27 10:49:14,RJ,rio de janeiro
6309,10a1ef252dfed31a344567df1786d7e9,2017-09-29 23:22:03,PE,paulista
6310,10a3723e136ee51c5364151c7775a7ab,2018-08-02 12:07:19,SC,chapeco
6311,10a3e1843697539d328a425dfa7dfde3,2018-02-23 12:12:30,SP,atibaia
6312,10a4b9f45f67e6bc9ca4032b9203272c,2018-02-23 14:49:38,SP,mogi-guacu
6313,10a6245479251cd8384adf57573005de,2018-05-14 20:14:27,SP,sao paulo
6314,10a63069b781d306f66536afdc0bbc98,2018-03-23 23:13:01,DF,brasilia
6315,10a6ac1b699a19da00874553e42e0d12,2017-06-04 18:34:21,CE,catarina
6316,10a740436bf292d468f840373885e4a7,2018-01-04 18:23:45,MG,lavras
6317,10a814c43b431694b54439ca6f964812,2017-12-06 19:42:51,MG,belo horizonte
6318,10a89d1515e29145e5a6b0a452e68e66,2018-03-11 22:50:36,SP,sao paulo
6319,10a99cf69bda51b0311212059b8acb51,2018-03-12 14:18:38,RJ,rio de janeiro
6320,10aa79627a28350b5c121a124096cb18,2017-07-04 18:48:46,SP,sao paulo
6321,10ab0aee5c019068592cd02470eb9074,2017-09-07 15:01:37,SC,florianopolis
6322,10ac97e970f479a6fc6be89aaa6cec93,2017-08-18 13:21:50,MT,cuiaba
6323,10ac9dd3c9585d66b06b38ce700a1b20,2017-12-11 20:54:11,MG,pompeu
6324,10ad957df9b2a91db111cd19e2aa7a5d,2017-11-26 12:04:31,SP,sao paulo
6325,10ade705ca843fba444f2ef385bfa214,2018-06-19 10:08:49,SC,pomerode
6326,10aedefb974a292765b5daeeb4177526,2018-01-29 21:46:41,SP,jau
6327,10af83dd4f3867bbd37d9614fbfb0394,2018-03-14 16:43:53,MG,sao lourenco
6328,10afb8c989b931b11e486b35bc422419,2017-11-08 15:26:16,SP,quintana
6329,10b046101bf794f7d9ffb7638147438a,2018-01-02 07:58:29,SP,indaiatuba
6330,10b08bdb1f35952c0ca17c39a471882b,2017-04-22 13:35:46,RJ,nova friburgo
6331,10b442e762ba8a5ad22de5ba2207e5f1,2018-04-02 21:47:07,SP,sao paulo
6332,10b500d102d70c16073e9d026a6251f2,2018-04-06 08:39:52,PR,ortigueira
6333,10b58cbd6607267fd41812614367439e,2017-01-29 17:44:07,MG,caratinga
6334,10b5d8ebc7239e0278bd3cbef0f6534c,2018-01-16 21:44:39,MG,conceicao da ibitipoca
6335,10b6d571eedd3e1bbf10521ee704dcd4,2018-02-13 18:36:46,SP,taubate
6336,10b73c443113a98b487f083cd049c5f8,2018-02-18 20:45:40,PR,campina grande do sul
6337,10b7a445344f48224549eba018862570,2018-05-14 17:14:12,RN,ielmo marinho
6338,10b7d6b1cf97cc6cba1bb7b7e2931cf7,2017-11-20 11:45:52,MG,juiz de fora
6339,10b7eaf694e83f546780ae4023d4bc17,2017-11-26 07:48:43,GO,catalao
6340,10b7ec8d59e18192862f78be58cd3458,2018-05-22 18:04:24,SP,osasco
6341,10b8a0a33f30c3be7456b5168ff4c8f4,2017-07-02 19:49:55,SP,sao paulo
6342,10b960a4f2cfecc03e6c89b4b02ebab6,2017-10-08 20:43:44,SP,tremembe
6343,10b9f2531b9808ef879b829d86792a9f,2018-06-17 20:41:05,SP,guarulhos
6344,10bc5c66d2891117dcef47e124a828d7,2018-02-05 10:10:01,SP,sao paulo
6345,10be7de7f132105263728f75a7f87327,2017-11-29 12:33:35,SC,jaragua do sul
6346,10beb52db63400a6e84a6b3c6588b4c9,2017-09-01 18:38:29,SP,sao paulo
6347,10bf2a0572bbb3684eae0400791f41c8,2018-04-19 09:51:38,PE,jaboatao dos guararapes
6348,10bf5fb90ec309ac69a98f5245418fe3,2018-05-14 14:16:10,DF,brasilia
6349,10bf8afdd66da75c386fbacf04c85710,2018-01-29 22:58:27,SP,guarulhos
6350,10c009dd098e5e448e7ba617e26adec9,2018-02-26 23:33:36,RS,bento goncalves
6351,10c04a9366e94baf4f2fcc2e3e1a62fc,2018-07-18 13:48:12,DF,brasilia
6352,10c0a80d4b0513e1209b9e8aa18821fb,2017-06-09 21:19:59,RJ,sao joao de meriti
6353,10c14b8d65ccf290efb3018a713ce117,2017-10-12 11:06:28,RJ,angra dos reis
6354,10c3646245aa186ff64a30496d52b506,2018-08-01 18:27:35,MG,formiga
6355,10c3a1c4d4262a949a536157ac3c4f6d,2018-08-11 14:04:03,PR,cascavel
6356,10c3c06a641e5d25577f483d4adad569,2017-10-15 14:58:12,RS,porto alegre
6357,10c3e0040d7de9e05d36306a108dd87b,2017-12-20 10:19:57,SP,barueri
6358,10c4eb850774c7549ac6cb061ae4a68b,2017-10-03 15:17:12,RS,pelotas
6359,10c573ba276f9857dc6820e0dde57fb8,2017-09-01 20:04:28,SP,araraquara
6360,10c610ac48f0692d8a8208f4ea2bb0a2,2018-06-23 20:30:49,SP,jundiai
6361,10c6a50576bf8df3834375c698b672a4,2017-11-29 18:11:38,SP,sao paulo
6362,10c6bf65561674a31e4e1bd79cb8c1e0,2017-05-09 09:49:49,RS,estrela
6363,10c6c8cb0586f9809642b6c8435f1cdc,2017-09-26 15:18:21,SP,sao paulo
6364,10c6d7016b3248e3d1be1aa917f8909e,2017-09-05 09:41:49,MG,mariana
6365,10c6de3e44e7d6501c9b319daae16822,2017-10-30 00:45:12,RS,porto alegre
6366,10c6fd00adf8b4af505532b878f29a23,2017-10-16 18:27:56,ES,vargem grande do soturno
6367,10c792a88e593bba5b8d390c5a8ad942,2017-11-20 10:59:42,RJ,rio de janeiro
6368,10c9d49e1995f6d2d2ade8e4793086f9,2018-06-18 22:24:49,MG,paracatu
6369,10cbd23925cae38cebb4118a425b1fd9,2017-11-12 17:09:28,RJ,barra mansa
6370,10cd1082f9f9c210733111429f3d0a85,2017-03-13 22:19:52,SP,sao paulo
